review_text,review_classification,review_name,review_type,passenger_name,review_date,source
"18. ""Cathay Pacific had a smooth flight. The seats were comfortable enough for a long journey.""",Neutral,Unknown,General,Anonymous,,synthetic
"19. ""Turkish Airlines offered an average in-flight service. The food could have been better.""",Neutral,Unknown,General,Anonymous,,synthetic
"20. ""Alaska Airlines had a simple check-in process. The flight was on time, and the cabin was clean.""",Neutral,Unknown,General,Anonymous,,synthetic
"1. Airline A provided a straightforward service. The flight left a bit late, but we arrived on time. The snack options were rather limited.",Neutral,Unknown,General,Anonymous,,synthetic
"2. On my recent flight with Airline B, the staff was polite and the in-flight entertainment was satisfactory. The legroom was average for economy class.",Neutral,Unknown,General,Anonymous,,synthetic
"3. Airline C offered a smooth check-in process. The plane seats were comfortable, though the meal options could be improved.",Neutral,Unknown,General,Anonymous,,synthetic
"4. My experience with Airline D was generally good. The crew was professional, but the in-flight meal was just okay.",Neutral,Unknown,General,Anonymous,,synthetic
"5. Airline E had a well-maintained aircraft and a decent selection of beverages. The boarding process was a bit slow, however.",Neutral,Unknown,General,Anonymous,,synthetic
"6. The flight with Airline F was punctual; the seats were somewhat cramped, but the crew was attentive and friendly.",Neutral,Unknown,General,Anonymous,,synthetic
"7. Airline G offered a standard experience. The plane was clean and the flight was smooth; however, the in-flight entertainment could use an update.",Neutral,Unknown,General,Anonymous,,synthetic
"8. On Airline H, the staff was competent and the cabin was clean. The flight was slightly delayed, but we were kept informed.",Neutral,Unknown,General,Anonymous,,synthetic
"9. Airline I provided a comfortable journey. The food was average, and the crew managed the service well.",Neutral,Unknown,General,Anonymous,,synthetic
"10. The flight on Airline J was uneventful. The check-in process was efficient, but the in-flight entertainment options were limited.",Neutral,Unknown,General,Anonymous,,synthetic
"11. The flight with Airline K was okay. The food service was prompt, but the taste was less than impressive.",Neutral,Unknown,General,Anonymous,,synthetic
"12. My experience with Airline L was satisfactory. The staff was polite, but the legroom in economy could be better.",Neutral,Unknown,General,Anonymous,,synthetic
"13. Airline M was fine for a short-haul flight. The cabin was clean, but the seats were a bit uncomfortable for the duration of the flight.",Neutral,Unknown,General,Anonymous,,synthetic
"14. Airline N provided a reliable service. The in-flight entertainment was somewhat limited, but the journey was smooth.",Neutral,Unknown,General,Anonymous,,synthetic
"15. The flight with Airline O was average. The staff was efficient, but the food was just okay.",Neutral,Unknown,General,Anonymous,,synthetic
16. Airline P was punctual and the staff was courteous. The meal options could be improved.,Neutral,Unknown,General,Anonymous,,synthetic
"17. The flight with Airline Q was satisfactory. The boarding process was smooth, but the in-flight entertainment left a lot to be desired.",Neutral,Unknown,General,Anonymous,,synthetic
"18. Airline R provided a standard service. The cabin was clean, but the food quality was average.",Neutral,Unknown,General,Anonymous,,synthetic
"19. My flight with Airline S was acceptable. The crew was professional, but the legroom was a bit tight.",Neutral,Unknown,General,Anonymous,,synthetic
"20. Airline T was fine. The flight left on time and arrived as scheduled, but the in-flight meal could have been better.",Neutral,Unknown,General,Anonymous,,synthetic
"1. ""The flight with Air Canada was alright. The seats were fairly comfortable and the staff was professional.""",Neutral,Unknown,General,Anonymous,,synthetic
"2. ""Flew with American Airlines recently. The food was not extraordinary but it was decent for in-flight meals.""",Neutral,Unknown,General,Anonymous,,synthetic
"3. ""Delta Airlines provided an acceptable level of service. The in-flight entertainment could use a bit of an update, but it served its purpose.""",Neutral,Unknown,General,Anonymous,,synthetic
"4. ""United Airlines was fine for the short flight. The comfort level was average but the crew was helpful.""",Neutral,Unknown,General,Anonymous,,synthetic
"5. ""The journey with JetBlue was uneventful in a good way. The plane was clean and the staff was courteous.""",Neutral,Unknown,General,Anonymous,,synthetic
"6. ""Southwest Airlines provided a standard experience. The flight was on time and the check-in process was smooth.""",Neutral,Unknown,General,Anonymous,,synthetic
"7. ""The flight with British Airways was decent. The legroom was a bit cramped but the food was nice.""",Neutral,Unknown,General,Anonymous,,synthetic
"8. ""Flew with Emirates recently. The facilities were satisfactory and the crew was well-trained.""",Neutral,Unknown,General,Anonymous,,synthetic
"9. ""Lufthansa provided an adequate experience. The in-flight meals could have been better, but the service was prompt.""",Neutral,Unknown,General,Anonymous,,synthetic
"10. ""Qatar Airways had a comfortable cabin. The flight was punctual and the crew was professional.""",Neutral,Unknown,General,Anonymous,,synthetic
"11. ""The service on the Air France flight was acceptable. The staff was friendly and the seats were fairly comfortable.""",Neutral,Unknown,General,Anonymous,,synthetic
"12. ""Flew with Virgin Atlantic recently. The plane was clean and the flight was on schedule.""",Neutral,Unknown,General,Anonymous,,synthetic
"13. ""The journey with Singapore Airlines was average. The flight crew was professional and the onboard amenities were fine.""",Neutral,Unknown,General,Anonymous,,synthetic
"14. ""Cathay Pacific's service was satisfactory. The meals were good, but the in-flight entertainment could use more variety.""",Neutral,Unknown,General,Anonymous,,synthetic
"15. ""The flight with KLM was alright. The legroom was sufficient, but the meals could have been better.""",Neutral,Unknown,General,Anonymous,,synthetic
"16. ""Turkish Airlines provided a standard experience. The flight was on time and the cabin was clean.""",Neutral,Unknown,General,Anonymous,,synthetic
"17. ""The flight with Japan Airlines was decent. The seats were not very spacious but the staff was attentive.""",Neutral,Unknown,General,Anonymous,,synthetic
"18. ""Flew with Etihad Airways recently. The in-flight entertainment was satisfactory and the meals were good.""",Neutral,Unknown,General,Anonymous,,synthetic
"19. ""The journey with Ryanair was fine for a budget airline. The seats were a little cramped, but the flight was punctual.""",Neutral,Unknown,General,Anonymous,,synthetic
"20. ""The service on the EasyJet flight was acceptable. The check-in process was easy and the flight was on time.""",Neutral,Unknown,General,Anonymous,,synthetic
"1. ""The flight with Air Canada was average, with standard legroom and meals. The staff was polite and the flight was on time.""",Neutral,Unknown,General,Anonymous,,synthetic
"2. ""The Delta Airlines flight was pretty standard. The in-flight entertainment was good and the food was just okay.""",Neutral,Unknown,General,Anonymous,,synthetic
"3. ""Lufthansa's flight was satisfactory. The in-flight services were as expected and the plane was clean.""",Neutral,Unknown,General,Anonymous,,synthetic
"4. ""The American Airlines flight was decent. The seats were comfortable and the staff was professional.""",Neutral,Unknown,General,Anonymous,,synthetic
"5. ""The flight on United Airlines was average. The check-in process was smooth and the flight departed on schedule.""",Neutral,Unknown,General,Anonymous,,synthetic
"6. ""Air France's service was standard with a nice selection of in-flight movies. The food could have been better.""",Neutral,Unknown,General,Anonymous,,synthetic
"7. ""Flying with British Airways was an average experience. The aircraft was a bit old but the cabin crew was attentive.""",Neutral,Unknown,General,Anonymous,,synthetic
"8. ""Southwest Airlines provided a typical flight experience. The flight was punctual and the seats were reasonably comfortable.""",Neutral,Unknown,General,Anonymous,,synthetic
"9. ""The journey with Qantas was usual. The food served was good and the flight attendants were friendly.""",Neutral,Unknown,General,Anonymous,,synthetic
"10. ""Turkish Airlines offered a standard flying experience. The in-flight meals were not extraordinary but the service was decent.""",Neutral,Unknown,General,Anonymous,,synthetic
"11. ""Alaska Airlines' flight was typical. The cabin was clean, the staff was cordial, and the flight was on time.""",Neutral,Unknown,General,Anonymous,,synthetic
"12. ""The flight with JetBlue was average. The legroom was ample and the in-flight entertainment was satisfactory.""",Neutral,Unknown,General,Anonymous,,synthetic
"13. ""The Emirates flight was as expected. The seats were comfortable and the food was alright.""",Neutral,Unknown,General,Anonymous,,synthetic
"14. ""The flight with Etihad Airways was usual. The cabin crew was friendly and the inflight entertainment was okay.""",Neutral,Unknown,General,Anonymous,,synthetic
"15. ""Qatar Airways' flight was standard. The meal options were nice but the seats felt a bit cramped.""",Neutral,Unknown,General,Anonymous,,synthetic
"16. ""Ryanair provided a typical low-cost flight experience. The seats were a bit tight but the flight was punctual.""",Neutral,Unknown,General,Anonymous,,synthetic
